character,true_emotion,sentence,raw_response,predicted_emotion,predicted_score,time,status
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,剛剛差點被右轉車撞到，我真的有點嚇到了。,"情緒：恐懼
程度：0.75",恐懼,0.75,1.4717092514038086,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,這麼大的雨，我怕機車煞不住會滑倒。,"情緒：恐懼
程度：0.7",恐懼,0.7,1.0607497692108154,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,有時候晚上跑單經過那幾條巷子，真的會怕遇到壞人。,"情緒：恐懼
程度：0.7",恐懼,0.7,2.062912940979004,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我最怕客人不接電話，然後還給差評。,"情緒：恐懼
程度：0.7",恐懼,0.7,1.4340169429779053,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,手機快沒電了，我怕接不到接下來的單。,"情緒：恐懼
程度：0.7",恐懼,0.7,2.476487874984741,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我怕今天沒跑滿會影響下週排班。,"情緒：恐懼
程度：0.6",恐懼,0.6,1.7428889274597168,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,剛剛那個狗突然衝出來，我嚇得差點摔車。,"情緒：恐懼
程度：0.85",恐懼,0.85,1.0539751052856445,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,如果一直這樣通膨，我怕生活真的撐不下去。,"情緒：恐懼
程度：0.8",恐懼,0.8,1.1515860557556152,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,外送箱壞掉了，我怕食物灑出來會被客訴。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.9289810657501221,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我媽最近身體不好，我一直很擔心她在家一個人。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.9535560607910156,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,真討厭，有些人訂餐不出門拿，害我白等一頓。,"情緒：厭惡
程度：0.8",厭惡,0.8,0.9974839687347412,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,路上亂停車的人太多，騎車超級不方便。,"情緒：憤怒
程度：0.7",憤怒,0.7,0.9088428020477295,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有些店家態度差，讓人心情差透了。,"情緒：憤怒
程度：0.82",憤怒,0.82,1.8990180492401123,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,外面太熱，衣服都濕了，超級不舒服。,"情緒：厭惡
程度：0.8",厭惡,0.8,0.8129432201385498,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有些客人很挑，怎麼點都不滿意。,"情緒：厭惡
程度：0.7",厭惡,0.7,0.7387542724609375,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,訂單系統老是當機，害我送餐延遲。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8244819641113281,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,看到路邊垃圾一堆，心情就煩躁。,"情緒：憤怒
程度：0.7",憤怒,0.7,0.772860050201416,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,早上塞車塞到爆，時間全浪費了。,"情緒：憤怒
程度：0.7",憤怒,0.7,1.8066380023956299,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有時候遇到凶神惡煞的狗，騎車都緊張。,"情緒：恐懼
程度：0.6",恐懼,0.6,1.0616800785064697,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,明明講好的時間，卻一再被拖延，真令人反感。,"情緒：厭惡
程度：0.8",厭惡,0.8,1.132087230682373,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,這幾天老伴不舒服，我心裡真是難過啊。,"情緒：悲傷
程度：0.8",悲傷,0.8,1.0784671306610107,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,孫子好久沒回家了，阿嬤我都快想哭了。,"情緒：悲傷
程度：0.8",悲傷,0.8,1.2108409404754639,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,看著以前種的花凋謝了，心裡有說不出的空落感。,"情緒：悲傷
程度：0.8",悲傷,0.8,0.8383738994598389,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,每次看到別人家熱熱鬧鬧，想到我家只有我一個人，難受。,"情緒：悲傷
程度：0.8",悲傷,0.8,0.7189230918884277,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,今天鄰居阿姨病了，讓我想起我當年病痛的日子。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8571031093597412,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,阿公走了這麼久，想到他還是會忍不住想哭。,"情緒：悲傷
程度：0.9",悲傷,0.9,0.6500771045684814,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,小孫子不理我，我的心都碎了。,"情緒：悲傷
程度：0.9",悲傷,0.9,0.8212451934814453,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,聽說老朋友搬走了，感覺這社區少了份溫暖。,"情緒：悲傷
程度：0.7",悲傷,0.7,1.2444279193878174,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,以前的照片越看越想念年輕時光。,ERROR,PARSE_ERROR,,5.040849208831787,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,有時候覺得自己老了，做什麼都不如以前了。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8331661224365234,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,那些年輕人吵得太誇張，阿嬤我怎麼睡得著？,"情緒：憤怒
程度：0.7",憤怒,0.7,0.83725905418396,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,怎麼這麼多年還有人亂丟垃圾，真是沒公德心！,"情緒：憤怒
程度：0.85",憤怒,0.85,2.0679659843444824,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,鄰居的狗又一直叫，害我整晚沒休息。,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8464357852935791,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,這店家的服務態度差，買個東西還要這麼兇。,"情緒：憤怒
程度：0.8",憤怒,0.8,1.082808017730713,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,小孩子怎麼這麼不懂事，打破我的花盆！,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8958168029785156,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,電視節目那麼爛，老是重播沒新意。,"情緒：厭惡
程度：0.8",厭惡,0.8,0.8365976810455322,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,兒子又忘了給我打電話，氣死我了！,"情緒：憤怒
程度：0.9",憤怒,0.9,0.6761870384216309,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,怎麼這個天氣還有人不戴口罩，太不負責任了。,"情緒：憤怒
程度：0.85",憤怒,0.85,1.0052070617675781,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,社區裡那個阿婆總是愛管閒事，讓人心煩。,"情緒：厭惡
程度：0.7",厭惡,0.7,1.1087679862976074,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,憤怒,有些人說老年人不用管，真是太過分了！,"情緒：憤怒
程度：0.85",憤怒,0.85,1.0253379344940186,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,這年紀還能學手機，真是沒想到自己這麼厲害！,"情緒：驚奇
程度：0.8",驚奇,0.8,0.8138837814331055,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,孫子會自己做飯了？阿嬤我真是太驚訝了。,"情緒：驚奇
程度：0.9",驚奇,0.9,0.8174841403961182,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,社區活動這麼熱鬧，我都沒想到會這麼有趣。,"情緒：驚奇
程度：0.8",驚奇,0.8,0.9060540199279785,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,今天市場賣的水果比去年還甜，真讓人驚喜。,"情緒：驚奇
程度：0.8",驚奇,0.8,1.3511900901794434,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,看到年輕人騎著電動車，真是時代變了啊。,"情緒：信任
程度：0.3",信任,0.3,0.8525409698486328,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,那位新鄰居會唱歌，唱得還真好聽。,"情緒：喜悅
程度：0.6",喜悅,0.6,0.9553217887878418,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,電視劇裡的服裝變化多，跟以前完全不同。,"情緒：驚奇
程度：0.6",驚奇,0.6,0.9443418979644775,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,今天路過公園，居然看到好多老人跳舞，好驚訝。,"情緒：驚奇
程度：0.7",驚奇,0.7,1.0531270503997803,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,以前用的爐子被電鍋取代，科技真快！,"情緒：驚奇
程度：0.6",驚奇,0.6,1.4700558185577393,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,驚奇,孫子送我一盆花，阿嬤我感動得快流淚了。,"情緒：喜悅
程度：0.9",喜悅,0.9,1.036789894104004,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,阿昌從小就聰明，阿嬤相信你一定可以考上好學校啦。,"情緒：信任
程度：0.85",信任,0.85,1.9135520458221436,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,你說這個東西好用，阿嬤信你，我來學學看怎麼用。,"情緒：信任
程度：0.6",信任,0.6,0.7657217979431152,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,阿嬤不是催你啦，是怕你太累，但我相信你會照顧好自己。,"情緒：信任
程度：0.85",信任,0.85,0.8371362686157227,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,你爸嘴巴壞一點，但他心是好的，阿嬤知道啦。,"情緒：信任
程度：0.7",信任,0.7,0.9073150157928467,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,這家菜市場我走了幾十年，賣菜阿姨我都信得過啦。,"情緒：信任
程度：0.95",信任,0.95,0.8228342533111572,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,你說你想自己搬出去住，阿嬤信你有能力獨立。,"情緒：信任
程度：0.85",信任,0.85,0.7209360599517822,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,這藥是醫生開的，我相信你們年輕人說要按時吃是對的。,"情緒：信任
程度：0.8",信任,0.8,0.8080661296844482,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,阿嬤看人很準，那個女孩我看得出來是好孩子。,"情緒：信任
程度：0.7",信任,0.7,0.8659780025482178,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,你說你工作忙，我懂的啦，我信你不是故意不打電話。,"情緒：信任
程度：0.7",信任,0.7,0.8744380474090576,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,信任,阿嬤信佛，信善有善報，所以做人要正直。,"情緒：信任
程度：0.2",信任,0.2,0.8137938976287842,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,孫子來看我了，阿嬤心裡暖暖的，好開心！,"情緒：喜悅
程度：0.95",喜悅,0.95,0.9550971984863281,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,今天市場買到新鮮的菜，煮了大家最愛的菜色。,"情緒：喜悅
程度：0.7",喜悅,0.7,1.298902988433838,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,鄰居阿姨送了我一盒糕點，真是太幸福了。,"情緒：喜悅
程度：0.9",喜悅,0.9,1.2352721691131592,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,太陽好大，曬著太陽感覺特別舒服。,"情緒：喜悅
程度：0.7",喜悅,0.7,1.5980794429779053,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,聽到孫子考試考得不錯，阿嬤真替他驕傲。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.1164019107818604,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,和老朋友聊天，回憶起好多快樂的時光。,"情緒：喜悅
程度：0.7",喜悅,0.7,0.836327314376831,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,今天公園散步，看到很多小朋友玩耍，心情很好。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.1442580223083496,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,照顧花花草草，看著它們長大，真是開心。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.568415880203247,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,兒子送來了他做的手工藝品，阿嬤覺得好棒！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.8350992202758789,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,喜悅,一家人圍在一起吃飯，好幸福的一天。,"情緒：喜悅
程度：0.9",喜悅,0.9,2.3456621170043945,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,下禮拜你說要帶女朋友回來吃飯，阿嬤煮你最愛的紅燒肉，期待啦！,"情緒：期待
程度：0.9",期待,0.9,0.740123987197876,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,這週孫子要表演才藝，我早就準備好要去看了，超開心。,"情緒：喜悅
程度：0.9",喜悅,0.9,2.081439971923828,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,過年快到了，我已經開始想要包幾個紅包給你們。,"情緒：期待
程度：0.7",期待,0.7,0.7333581447601318,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,你說你年底要帶我去日本玩，我天天都在倒數啦。,"情緒：期待
程度：0.9",期待,0.9,0.7884097099304199,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,明天你要回來吃飯，我特地去市場買新鮮白蝦等你。,"情緒：期待
程度：0.85",期待,0.85,1.5177531242370605,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,阿嬤最近學會用LINE，期待你傳照片給我看。,"情緒：期待
程度：0.7",期待,0.7,1.349001169204712,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,你表妹也快要生了，我在等她叫我去幫忙坐月子啦。,"情緒：期待
程度：0.7",期待,0.7,1.0448079109191895,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,這禮拜你阿公生日，我已經訂好蛋糕要一起慶祝了。,"情緒：喜悅
程度：0.7",喜悅,0.7,0.857219934463501,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,你堂哥搬新家，說要請吃飯，我也很期待看到大家團聚。,"情緒：期待
程度：0.8",期待,0.8,2.7703261375427246,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,春天要到了，我等著在陽台種我的蘭花呢。,"情緒：期待
程度：0.7",期待,0.7,1.13661789894104,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近你每天都忙到這麼晚，我怕你累壞了啦。,"情緒：恐懼
程度：0.6",恐懼,0.6,1.0572242736816406,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我一個人在家聽到外面吵吵鬧鬧，心裡有點怕怕的。,"情緒：恐懼
程度：0.6",恐懼,0.6,0.9267120361328125,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,天氣變冷了，你都不加外套，阿嬤最怕你著涼。,"情緒：恐懼
程度：0.5",恐懼,0.5,1.2445619106292725,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我昨晚咳了一整晚，有點怕是不是又氣管發作了。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.9431343078613281,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你表弟這麼晚還沒回家，我心裡真的很不安。,"情緒：恐懼
程度：0.8",恐懼,0.8,0.849541187286377,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近詐騙新聞很多，我怕你阿公又被騙去買什麼藥。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.8332910537719727,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我手機一直按錯，怕你們傳的訊息我都沒看到。,"情緒：恐懼
程度：0.6",恐懼,0.6,1.0699331760406494,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你說要出國工作，阿嬤不是不支持，是怕你在外沒人照顧。,"情緒：恐懼
程度：0.7",恐懼,0.7,0.9131700992584229,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近鄰居摔倒住院，我也會怕自己哪天走路跌倒沒人知道。,"情緒：恐懼
程度：0.7",恐懼,0.7,1.2717046737670898,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你常常滑手機走路，阿嬤看了都怕你撞到人或出車禍。,"情緒：恐懼
程度：0.6",恐懼,0.6,1.8088269233703613,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,那些年輕人整天吵吵鬧鬧，真是煩死人了！,"情緒：厭惡
程度：0.85",厭惡,0.85,1.9149491786956787,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,鄰居家的垃圾沒分類，亂丟得亂七八糟。,"情緒：憤怒
程度：0.7",憤怒,0.7,1.1166801452636719,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,電視新聞老是報那些壞消息，看了心情不好。,"情緒：厭惡
程度：0.7",厭惡,0.7,0.9419379234313965,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些人說話不禮貌，讓人聽了心裡不舒服。,"情緒：厭惡
程度：0.7",厭惡,0.7,1.7623631954193115,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,這個天氣又悶又熱，讓人全身黏膩。,"情緒：厭惡
程度：0.6",厭惡,0.6,0.7866098880767822,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些店家態度冷冰冰的，客人怎麼會喜歡？,"情緒：厭惡
程度：0.7",厭惡,0.7,0.7125649452209473,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,看到路邊亂停車，真的是很沒公德心。,"情緒：憤怒
程度：0.7",憤怒,0.7,0.8141889572143555,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些年輕人不尊重長輩，氣死人了！,"情緒：憤怒
程度：0.85",憤怒,0.85,0.8310527801513672,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,騎樓那邊亂堆垃圾，臭氣熏天。,"情緒：厭惡
程度：0.8",厭惡,0.8,0.9417362213134766,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,小孩子亂丟垃圾，阿嬤看了真生氣。,"情緒：憤怒
程度：0.85",憤怒,0.85,0.7076148986816406,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,今天的bug修了半天還是沒解決，心裡真的有點沮喪。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7636101245880127,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,覺得自己好像不夠好，團隊裡總有人比我厲害。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8358173370361328,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,看到朋友們聚會，我只能在家裡一個人默默滑手機。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.79830002784729,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,想跟同事聊聊天，但又怕打擾他們，心裡有點寂寞。,"情緒：悲傷
程度：0.6",悲傷,0.6,0.9825410842895508,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,工作壓力這麼大，有時候真的想放棄。,"情緒：悲傷
程度：0.8",悲傷,0.8,1.4530622959136963,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,加班到深夜，回家只剩孤獨感陪著我。,"情緒：悲傷
程度：0.85",悲傷,0.85,0.7385778427124023,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,昨天面試失敗，覺得自己沒價值。,"情緒：悲傷
程度：0.85",悲傷,0.85,2.0656890869140625,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,明明努力了，還是感覺不被肯定。,"情緒：悲傷
程度：0.8",悲傷,0.8,1.0690207481384277,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,今天忘了帶筆記本電腦，心情很差。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.8122661113739014,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,想念家鄉的味道，有時候好孤單。,"情緒：悲傷
程度：0.7",悲傷,0.7,0.7347798347473145,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,為什麼這個程式老是出錯，真的氣死我了！,"情緒：憤怒
程度：0.9",憤怒,0.9,0.9468088150024414,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,同事不幫忙還怪我，真是氣炸。,"情緒：憤怒
程度：0.9",憤怒,0.9,0.8363499641418457,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,這個系統設計得太爛了，讓人崩潰！,"情緒：憤怒
程度：0.92",憤怒,0.92,0.8392930030822754,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,老闆又在逼加班，完全不顧我們的感受。,"情緒：憤怒
程度：0.85",憤怒,0.85,0.8240640163421631,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,客戶要求變來變去，搞得我頭痛不已。,"情緒：厭惡
程度：0.8",厭惡,0.8,1.7995388507843018,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,明明說好今天交付，結果又拖延了。,"情緒：憤怒
程度：0.85",憤怒,0.85,0.7670936584472656,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,網路又斷了，這種基本問題怎麼還會發生？,"情緒：憤怒
程度：0.8",憤怒,0.8,0.8864729404449463,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,看見別人輕鬆完成，我卻還在加班，心裡不平衡。,"情緒：憤怒
程度：0.7",憤怒,0.7,0.7915759086608887,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,報告格式又被退回修改，真想直接摔電腦。,"情緒：憤怒
程度：0.85",憤怒,0.85,1.2892789840698242,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,這些無理的要求讓我快爆炸了！,"情緒：憤怒
程度：0.93",憤怒,0.93,0.8493177890777588,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,竟然有同事主動幫我寫程式，真讓我驚喜。,"情緒：驚奇
程度：0.8",驚奇,0.8,1.062777042388916,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現新工具超好用，省了好多時間。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.0321321487426758,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,今天測試居然一次通過，太神奇了！,"情緒：驚奇
程度：0.9",驚奇,0.9,1.1454060077667236,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,意外收到主管的肯定，心裡暖暖的。,"情緒：喜悅
程度：0.8",喜悅,0.8,0.7284150123596191,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現原來這個問題可以用另一種方法解決，太厲害了！,"情緒：驚奇
程度：0.8",驚奇,0.8,0.6329140663146973,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,看到別人的作品這麼有創意，真的很震撼。,"情緒：驚奇
程度：0.85",驚奇,0.85,0.8380498886108398,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,同事竟然記得我的生日，讓我很感動。,"情緒：喜悅
程度：0.8",喜悅,0.8,1.147083044052124,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,今天的線上會議效率出乎意料的高。,"情緒：驚奇
程度：0.7",驚奇,0.7,0.9432060718536377,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現公司福利有免費健身房，太讚了！,"情緒：喜悅
程度：0.9",喜悅,0.9,0.7814149856567383,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,新推出的軟體功能超方便，真沒想到。,"情緒：驚奇
程度：0.8",驚奇,0.8,2.2238211631774902,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我相信只要把問題拆解清楚，總是可以找到解法的。,"情緒：信任
程度：0.9",信任,0.9,1.3420429229736328,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她平常做事很細心，這個模組交給她我很放心。,"情緒：信任
程度：0.9",信任,0.9,0.68355393409729,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,主管雖然要求很多，但我覺得他的判斷是對的。,"情緒：信任
程度：0.7",信任,0.7,1.1413240432739258,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我信任我們團隊的默契，這次應該能準時交付。,"情緒：信任
程度：0.8",信任,0.8,0.8967869281768799,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,這個演算法我有測過好幾次，我相信它能跑穩。,"情緒：信任
程度：0.8",信任,0.8,0.7743391990661621,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我知道你不是故意晚交PR的，應該是有其他原因吧。,"情緒：信任
程度：0.6",信任,0.6,1.712557077407837,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,他說會修復那個bug，我相信他能處理好。,"情緒：信任
程度：0.8",信任,0.8,1.0554280281066895,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我用的是你推薦的套件，因為我信你的判斷。,"情緒：信任
程度：0.85",信任,0.85,0.9431281089782715,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我們彼此都有默契，不太需要太多語言就能協作。,"情緒：信任
程度：0.8",信任,0.8,0.8382232189178467,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她之前也遇過類似的狀況，所以我信她這次也處理得來。,"情緒：信任
程度：0.8",信任,0.8,0.732450008392334,200
