character,true_emotion,sentence,predicted_emotion,emotion_raw_response,emotion_time,emotion_status,tension_modifier,tension_idiom,tension_degree_head,tension_word_count,tension_score,tension_raw_response,tension_time,tension_status,total_time
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,這禮拜你阿公生日，我已經訂好蛋糕要一起慶祝了。,期待,情緒：期待,1.1483509540557861,200,0,0,0,15,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",1.0244579315185547,200,2.172808885574341
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,你堂哥搬新家，說要請吃飯，我也很期待看到大家團聚。,期待,情緒：期待,1.44405198097229,200,0,0,1,17,0.12,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：17
Tension：0.12",0.9128401279449463,200,2.3568921089172363
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,期待,春天要到了，我等著在陽台種我的蘭花呢。,期待,情緒：期待,0.9514307975769043,200,0,0,0,14,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.00",1.0209119319915771,200,1.9723427295684814
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近你每天都忙到這麼晚，我怕你累壞了啦。,恐懼,情緒：恐懼,1.3026251792907715,200,1,0,1,14,0.21,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.21",0.925400972366333,200,2.2280261516571045
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我一個人在家聽到外面吵吵鬧鬧，心裡有點怕怕的。,恐懼,情緒：恐懼,0.7861480712890625,200,2,0,1,14,0.29,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.29",1.0220749378204346,200,1.808223009109497
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,天氣變冷了，你都不加外套，阿嬤最怕你著涼。,悲傷,情緒：悲傷,0.8348150253295898,200,2,0,1,14,0.29,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.29",1.3411970138549805,200,2.1760120391845703
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我昨晚咳了一整晚，有點怕是不是又氣管發作了。,恐懼,情緒：恐懼,1.1446890830993652,200,0,0,1,15,0.13,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：15
Tension：0.13",0.9213299751281738,200,2.066019058227539
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你表弟這麼晚還沒回家，我心裡真的很不安。,恐懼,情緒：恐懼,0.9432761669158936,200,1,0,1,12,0.25,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",0.8888669013977051,200,1.8321430683135986
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近詐騙新聞很多，我怕你阿公又被騙去買什麼藥。,恐懼,情緒：恐懼,0.9716498851776123,200,0,0,1,15,0.13,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：15
Tension：0.13",1.334258794784546,200,2.305908679962158
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,我手機一直按錯，怕你們傳的訊息我都沒看到。,恐懼,情緒：恐懼,0.7830359935760498,200,0,0,1,14,0.14,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.14",1.080963134765625,200,1.8639991283416748
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你說要出國工作，阿嬤不是不支持，是怕你在外沒人照顧。,信任,情緒：信任,0.768435001373291,200,2,0,1,17,0.24,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：17
Tension：0.24",0.9329447746276855,200,1.7013797760009766
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,最近鄰居摔倒住院，我也會怕自己哪天走路跌倒沒人知道。,恐懼,情緒：恐懼,0.9935438632965088,200,0,0,0,18,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：18
Tension：0.00",1.029860019683838,200,2.0234038829803467
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,恐懼,你常常滑手機走路，阿嬤看了都怕你撞到人或出車禍。,恐懼,情緒：恐懼,1.1507959365844727,200,1,0,1,16,0.19,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：16
Tension：0.19",1.0276598930358887,200,2.1784558296203613
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,那些年輕人整天吵吵鬧鬧，真是煩死人了！,憤怒,情緒：憤怒,1.1393232345581055,200,2,0,2,10,0.6,"Modifier：2
Idiom：0
DegreeHead：2
WordCount：10
Tension：0.60",1.0274121761322021,200,2.1667354106903076
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,鄰居家的垃圾沒分類，亂丟得亂七八糟。,厭惡,情緒：厭惡,1.147778034210205,200,2,1,0,10,0.3,"Modifier：2
Idiom：1
DegreeHead：0
WordCount：10
Tension：0.30",1.333524227142334,200,2.481302261352539
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,電視新聞老是報那些壞消息，看了心情不好。,悲傷,情緒：悲傷,1.1411967277526855,200,2,0,0,12,0.17,"Modifier：2
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.17",1.0264918804168701,200,2.1676886081695557
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些人說話不禮貌，讓人聽了心裡不舒服。,厭惡,情緒：厭惡,1.4487581253051758,200,2,0,0,12,0.17,"Modifier：2
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.17",1.3304660320281982,200,2.779224157333374
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,這個天氣又悶又熱，讓人全身黏膩。,厭惡,情緒：厭惡,1.1441590785980225,200,3,0,0,9,0.33,"Modifier：3
Idiom：0
DegreeHead：0
WordCount：9
Tension：0.33",1.0292301177978516,200,2.173389196395874
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些店家態度冷冰冰的，客人怎麼會喜歡？,厭惡,情緒：厭惡,0.8554298877716064,200,2,1,1,12,0.42,"Modifier：2
Idiom：1
DegreeHead：1
WordCount：12
Tension：0.42",1.2218601703643799,200,2.0772900581359863
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,看到路邊亂停車，真的是很沒公德心。,憤怒,情緒：憤怒,1.2392969131469727,200,2,0,1,9,0.44,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.44",1.0261180400848389,200,2.2654149532318115
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,有些年輕人不尊重長輩，氣死人了！,憤怒,情緒：憤怒,1.147129774093628,200,0,0,0,8,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：8
Tension：0.00",1.3386638164520264,200,2.4857935905456543
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,騎樓那邊亂堆垃圾，臭氣熏天。,厭惡,情緒：厭惡,1.1404390335083008,200,1,1,0,8,0.12,"Modifier：1
Idiom：1
DegreeHead：0
WordCount：8
Tension：0.12",1.3356831073760986,200,2.4761221408843994
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,厭惡,小孩子亂丟垃圾，阿嬤看了真生氣。,憤怒,情緒：憤怒,1.1381018161773682,200,1,0,1,9,0.33,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.33",0.9000868797302246,200,2.0381886959075928
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,今天的bug修了半天還是沒解決，心裡真的有點沮喪。,悲傷,情緒：悲傷,0.6858980655670166,200,2,0,1,14,0.29,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.29",0.9533412456512451,200,1.6392393112182617
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,覺得自己好像不夠好，團隊裡總有人比我厲害。,悲傷,情緒：悲傷,0.8376450538635254,200,1,0,1,14,0.21,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.21",1.3938980102539062,200,2.2315430641174316
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,看到朋友們聚會，我只能在家裡一個人默默滑手機。,悲傷,情緒：悲傷,1.1380510330200195,200,2,0,1,14,0.29,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.29",1.336784839630127,200,2.4748358726501465
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,想跟同事聊聊天，但又怕打擾他們，心裡有點寂寞。,悲傷,情緒：悲傷,0.8385601043701172,200,2,0,1,15,0.27,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：15
Tension：0.27",1.339144229888916,200,2.177704334259033
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,工作壓力這麼大，有時候真的想放棄。,悲傷,情緒：悲傷,1.1394801139831543,200,1,0,2,10,0.5,"Modifier：1
Idiom：0
DegreeHead：2
WordCount：10
Tension：0.50",1.0232951641082764,200,2.1627752780914307
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,加班到深夜，回家只剩孤獨感陪著我。,悲傷,情緒：悲傷,0.8372337818145752,200,2,0,0,10,0.2,"Modifier：2
Idiom：0
DegreeHead：0
WordCount：10
Tension：0.20",1.3330857753753662,200,2.1703195571899414
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,昨天面試失敗，覺得自己沒價值。,悲傷,情緒：悲傷,1.1381947994232178,200,1,0,0,7,0.14,"Modifier：1
Idiom：0
DegreeHead：0
WordCount：7
Tension：0.14",1.3341302871704102,200,2.472325086593628
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,明明努力了，還是感覺不被肯定。,悲傷,情緒：悲傷,0.8919072151184082,200,0,0,0,8,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：8
Tension：0.00",0.9733531475067139,200,1.865260362625122
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,今天忘了帶筆記本電腦，心情很差。,悲傷,情緒：悲傷,1.1459989547729492,200,0,0,1,8,0.25,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.25",1.3380630016326904,200,2.4840619564056396
小婷（女性，24歲，軟體工程師，理性且有點內向）,悲傷,想念家鄉的味道，有時候好孤單。,悲傷,情緒：悲傷,0.831989049911499,200,1,0,1,8,0.38,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.38",1.0304760932922363,200,1.8624651432037354
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,為什麼這個程式老是出錯，真的氣死我了！,憤怒,情緒：憤怒,1.1497218608856201,200,1,0,1,10,0.3,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.30",1.0192530155181885,200,2.1689748764038086
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,同事不幫忙還怪我，真是氣炸。,憤怒,情緒：憤怒,0.8014857769012451,200,1,0,1,8,0.38,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.38",1.3863799571990967,200,2.187865734100342
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,這個系統設計得太爛了，讓人崩潰！,憤怒,情緒：憤怒,1.1358518600463867,200,2,0,1,8,0.5,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.50",1.0376062393188477,200,2.1734580993652344
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,老闆又在逼加班，完全不顧我們的感受。,憤怒,情緒：憤怒,0.8362390995025635,200,1,0,1,10,0.3,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.30",1.0283122062683105,200,1.864551305770874
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,客戶要求變來變去，搞得我頭痛不已。,憤怒,情緒：憤怒,0.955590009689331,200,2,1,0,10,0.4,"Modifier：2
Idiom：1
DegreeHead：0
WordCount：10
Tension：0.40",1.5241022109985352,200,2.479692220687866
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,明明說好今天交付，結果又拖延了。,憤怒,情緒：憤怒,0.8397939205169678,200,0,0,0,9,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：9
Tension：0.00",1.0299580097198486,200,1.8697519302368164
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,網路又斷了，這種基本問題怎麼還會發生？,憤怒,情緒：憤怒,0.8358778953552246,200,0,0,1,10,0.2,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.20",1.3348338603973389,200,2.1707117557525635
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,看見別人輕鬆完成，我卻還在加班，心裡不平衡。,憤怒,情緒：憤怒,0.7276210784912109,200,0,0,0,15,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",1.1419620513916016,200,1.8695831298828125
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,報告格式又被退回修改，真想直接摔電腦。,憤怒,情緒：憤怒,1.1402029991149902,200,1,0,1,12,0.25,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",1.129133939743042,200,2.2693369388580322
小婷（女性，24歲，軟體工程師，理性且有點內向）,憤怒,這些無理的要求讓我快爆炸了！,憤怒,情緒：憤怒,1.035740852355957,200,1,0,1,7,0.43,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：7
Tension：0.43",0.8763577938079834,200,1.9120986461639404
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,竟然有同事主動幫我寫程式，真讓我驚喜。,驚奇,情緒：驚奇,0.9133470058441162,200,1,0,1,12,0.25,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",0.860231876373291,200,1.7735788822174072
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現新工具超好用，省了好多時間。,喜悅,情緒：喜悅,0.6787881851196289,200,2,0,1,9,0.44,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.44",1.1310479640960693,200,1.8098361492156982
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,今天測試居然一次通過，太神奇了！,驚奇,情緒：驚奇,1.1454789638519287,200,1,0,1,8,0.38,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.38",1.337993860244751,200,2.4834728240966797
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,意外收到主管的肯定，心裡暖暖的。,喜悅,情緒：喜悅,1.1402218341827393,200,2,0,0,9,0.22,"Modifier：2
Idiom：0
DegreeHead：0
WordCount：9
Tension：0.22",1.3331599235534668,200,2.473381757736206
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現原來這個問題可以用另一種方法解決，太厲害了！,驚奇,情緒：驚奇,1.1407010555267334,200,1,0,1,12,0.25,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",1.3330302238464355,200,2.473731279373169
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,看到別人的作品這麼有創意，真的很震撼。,驚奇,情緒：驚奇,0.8002800941467285,200,2,0,1,10,0.4,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.40",1.0709280967712402,200,1.8712081909179688
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,同事竟然記得我的生日，讓我很感動。,喜悅,情緒：喜悅,0.8308601379394531,200,1,0,1,9,0.33,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.33",1.0534000396728516,200,1.8842601776123047
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,今天的線上會議效率出乎意料的高。,驚奇,情緒：驚奇,0.8573780059814453,200,2,0,1,8,0.5,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.50",1.2843239307403564,200,2.1417019367218018
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現公司福利有免費健身房，太讚了！,喜悅,情緒：喜悅,1.1391489505767822,200,0,0,1,8,0.25,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.25",1.333528995513916,200,2.4726779460906982
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,新推出的軟體功能超方便，真沒想到。,驚奇,情緒：驚奇,0.9374499320983887,200,2,0,1,8,0.5,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.50",0.9704067707061768,200,1.9078567028045654
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我相信只要把問題拆解清楚，總是可以找到解法的。,信任,情緒：信任,1.0897181034088135,200,1,0,0,14,0.07,"Modifier：1
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.07",1.0345749855041504,200,2.124293088912964
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她平常做事很細心，這個模組交給她我很放心。,信任,情緒：信任,1.1381571292877197,200,2,0,1,16,0.25,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：16
Tension：0.25",1.3323869705200195,200,2.4705440998077393
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,主管雖然要求很多，但我覺得他的判斷是對的。,信任,情緒：信任,1.148756980895996,200,0,0,0,14,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.00",1.3336029052734375,200,2.4823598861694336
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我信任我們團隊的默契，這次應該能準時交付。,信任,情緒：信任,1.1519079208374023,200,0,1,0,11,0.09,"Modifier：0
Idiom：1
DegreeHead：0
WordCount：11
Tension：0.09",0.8642220497131348,200,2.016129970550537
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,這個演算法我有測過好幾次，我相信它能跑穩。,信任,情緒：信任,1.0009169578552246,200,0,0,1,13,0.15,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：13
Tension：0.15",0.8995158672332764,200,1.900432825088501
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我知道你不是故意晚交PR的，應該是有其他原因吧。,信任,情緒：信任,1.2693958282470703,200,1,0,0,14,0.07,"Modifier：1
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.07",1.025022029876709,200,2.2944178581237793
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,他說會修復那個bug，我相信他能處理好。,信任,情緒：信任,1.1418468952178955,200,0,0,0,12,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.00",1.0249338150024414,200,2.166780710220337
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我用的是你推薦的套件，因為我信你的判斷。,信任,情緒：信任,0.8322150707244873,200,0,0,0,12,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.00",0.8407738208770752,200,1.6729888916015625
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我們彼此都有默契，不太需要太多語言就能協作。,信任,情緒：信任,1.034717082977295,200,2,1,1,14,0.36,"Modifier：2
Idiom：1
DegreeHead：1
WordCount：14
Tension：0.36",1.3382327556610107,200,2.3729498386383057
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她之前也遇過類似的狀況，所以我信她這次也處理得來。,信任,情緒：信任,1.140531301498413,200,0,0,0,15,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",1.1318800449371338,200,2.272411346435547
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,今天修好了一個超難的bug，心情超好！,喜悅,情緒：喜悅,1.0408010482788086,200,2,0,2,10,0.6,"Modifier：2
Idiom：0
DegreeHead：2
WordCount：10
Tension：0.60",1.0274529457092285,200,2.068253993988037
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,同事邀請我一起吃午餐，感覺很溫暖。,喜悅,情緒：喜悅,1.1390838623046875,200,2,0,1,10,0.4,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.40",1.3333148956298828,200,2.4723987579345703
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,收到主管的讚賞，整天都很開心。,喜悅,情緒：喜悅,0.8328368663787842,200,1,0,1,8,0.38,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：8
Tension：0.38",0.9544830322265625,200,1.7873198986053467
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,項目順利完成，大家一起慶祝。,喜悅,情緒：喜悅,0.920612096786499,200,0,0,0,10,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：10
Tension：0.00",1.3345141410827637,200,2.2551262378692627
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現自己成長了很多，超有成就感。,喜悅,情緒：喜悅,1.1433300971984863,200,1,0,1,9,0.33,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.33",1.339359998703003,200,2.4826900959014893
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,雖然忙，但感覺每天都充實。,喜悅,情緒：喜悅,1.14263916015625,200,1,0,0,7,0.14,"Modifier：1
Idiom：0
DegreeHead：0
WordCount：7
Tension：0.14",1.0320100784301758,200,2.174649238586426
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現新音樂很棒，一整天都有好心情。,喜悅,情緒：喜悅,1.1979279518127441,200,2,0,1,10,0.4,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.40",0.9727718830108643,200,2.1706998348236084
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,聽到朋友的好消息，替他們開心。,喜悅,情緒：喜悅,1.4570198059082031,200,0,0,0,7,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：7
Tension：0.00",1.332216739654541,200,2.789236545562744
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,今天天氣好，心情自然就好。,喜悅,情緒：喜悅,1.1427671909332275,200,2,0,0,8,0.25,"Modifier：2
Idiom：0
DegreeHead：0
WordCount：8
Tension：0.25",1.025942087173462,200,2.1687092781066895
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,同事送的小禮物，讓我覺得被關心。,喜悅,情緒：喜悅,1.140211820602417,200,0,0,0,9,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：9
Tension：0.00",1.022791862487793,200,2.16300368309021
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次如果部署順利，我就可以專心開發下個版本了。,期待,情緒：期待,1.145625114440918,200,1,0,0,14,0.07,"Modifier：1
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.07",1.336838960647583,200,2.482464075088501
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,新技術分享會快到了，有點期待會學到什麼。,期待,情緒：期待,0.8346431255340576,200,1,0,1,12,0.25,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.25",0.9621071815490723,200,1.7967503070831299
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,月底會去見大學同學，雖然緊張但也有點期待。,期待,情緒：期待,1.206794023513794,200,2,0,1,12,0.42,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.42",0.8791122436523438,200,2.0859062671661377
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這週專案驗收完，我應該可以好好睡一覺了吧。,期待,情緒：期待,0.9759171009063721,200,0,0,1,12,0.17,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.17",1.335515022277832,200,2.311432123184204
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,希望下次code review不要又被挑同樣的問題。,期待,情緒：期待,1.1410338878631592,200,0,0,0,10,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：10
Tension：0.00",1.0254051685333252,200,2.1664390563964844
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,我對新功能的A/B測試結果還蠻好奇的。,期待,情緒：期待,0.8331770896911621,200,1,0,1,10,0.3,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：10
Tension：0.30",1.337705373764038,200,2.1708824634552
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,週五跟同事約了晚餐，雖然不熟，但還是有點期待。,期待,情緒：期待,0.882601261138916,200,2,0,1,15,0.27,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：15
Tension：0.27",1.2882978916168213,200,2.1708991527557373
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次重構如果成功，效能應該會明顯提升。,期待,情緒：期待,1.1409862041473389,200,2,0,1,12,0.33,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.33",1.3376610279083252,200,2.478647232055664
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,長假快到了，我已經開始規劃旅程了。,期待,情緒：期待,1.1467571258544922,200,0,0,0,12,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.00",1.3298308849334717,200,2.476588010787964
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,第一次投稿技術文章，有點緊張但也想知道會不會被刊出。,期待,情緒：期待,1.1433160305023193,200,1,0,1,16,0.19,"Modifier：1
Idiom：0
DegreeHead：1
WordCount：16
Tension：0.19",1.3410439491271973,200,2.4843599796295166
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,剛剛deploy時卡住了，我有點怕是不是哪邊沒考慮到。,恐懼,情緒：恐懼,1.1396710872650146,200,2,0,1,12,0.33,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.33",1.0360031127929688,200,2.1756742000579834
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這次測試還是過不了，可能要整個rollback了。,恐懼,情緒：恐懼,1.13991117477417,200,0,0,0,10,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：10
Tension：0.00",1.0247180461883545,200,2.1646292209625244
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我不太擅長當眾發表，有點怕會講不清楚。,恐懼,情緒：恐懼,1.150122880935669,200,0,0,2,12,0.17,"Modifier：0
Idiom：0
DegreeHead：2
WordCount：12
Tension：0.17",1.0767700672149658,200,2.2268929481506348
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,這功能牽涉的邏輯太多，我怕改動後會有副作用。,恐懼,情緒：恐懼,1.08673095703125,200,2,0,1,14,0.29,"Modifier：2
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.29",1.1764888763427734,200,2.2632198333740234
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我們系統太仰賴某個第三方API，我有點不安。,恐懼,情緒：恐懼,1.2969410419464111,200,0,0,1,12,0.17,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.17",1.0269722938537598,200,2.323913335800171
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這週進度再拖延，可能整個時程都會被壓縮。,恐懼,情緒：恐懼,0.7393360137939453,200,0,0,0,12,0.0,"Modifier：0
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.00",1.275026798248291,200,2.0143628120422363
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我最怕的是遇到那種不重視文件的合作對象。,恐懼,情緒：恐懼,1.3019938468933105,200,0,0,1,12,0.17,"Modifier：0
Idiom：0
DegreeHead：1
WordCount：12
Tension：0.17",1.1983990669250488,200,2.5003929138183594
